BlockHeight,UnixTimestamp,TxnFee(ETH),TxnFee (Binary),status,Block Generation Rate,Stake Reward,Coin Stake,Stake Distribution Rate,Txnsize,Coin Days,Coin Age,Block Density (%),Block Score,Coin Day Weight,Node Label,Node Uptime,Transaction Velocity,Node Efficiency,Network Latency
15398598,1652553035,0.549401882,1,1,1,1,124,2723,78,1,99,2899,5156,53,1,1486 days 04:43:44,-1.0586361632654099e-07,78.0,-9446116.0
15450240,1661999151,0.595476843,1,1,1,1,68,1684,42,1,86,3092,5219,59,1,1595 days 12:39:00,1.0586361632654099e-07,42.0,9446116.0
6252020,1524145611,0.007907811,1,0,0,0,104,1619,49,1,176,1452,1389,60,0,0 days 00:00:00,-7.254075593561109e-09,0.0,-137853540.0
5468684,1524145611,0.0,0,0,0,1,74,2478,75,1,96,1262,3610,27,0,0 days 00:00:00,0.0,0.0,0.0
6659475,1524145611,0.0,1,0,0,0,54,923,55,2,37,1551,3330,26,0,0 days 00:00:00,0.0,0.0,0.0
15450240,1661999151,0.54440107,1,0,1,1,47,3850,47,3,112,1512,4397,1,1,1595 days 12:39:00,7.254075593561109e-09,47.0,137853540.0
6086787,1524145611,0.009027567,1,0,0,1,37,1747,64,2,33,1593,5233,25,0,0 days 00:00:00,-7.254075593561109e-09,0.0,-137853540.0
10414851,1530087654,0.0,1,1,1,1,31,1435,62,3,110,2774,3303,30,0,68 days 18:34:03,1.682922860033157e-07,62.0,5942043.0
5752614,1536144869,0.427976575,0,0,0,1,110,803,61,3,71,1681,2172,27,0,138 days 21:07:38,1.6509237331017638e-07,0.0,6057215.0
6418988,1524145611,0.0,1,0,0,0,56,3850,29,1,97,1473,921,2,0,0 days 00:00:00,-8.333848642974423e-08,0.0,-11999258.0
15450240,1649166615,0.507477889,1,1,1,1,90,1637,52,3,142,2217,4566,56,1,1447 days 00:03:24,7.998655969840076e-09,52.0,125021004.0
15450240,1650022895,0.539415242,1,1,1,0,125,2039,50,3,107,1544,4858,59,0,1456 days 21:54:44,1.1678422945765404e-06,50.0,856280.0
6342142,1525666082,0.0,1,1,0,1,48,1597,66,2,73,1733,3549,60,0,17 days 14:21:11,-8.041376872532106e-09,0.0,-124356813.0
15450240,1654208550,0.558644223,1,1,1,1,99,2899,60,1,90,2927,5791,51,1,1505 days 08:35:39,7.779530108290749e-09,60.0,128542468.0
15450240,1661999151,0.465812557,1,1,1,1,55,2751,76,1,75,1458,4136,58,1,1595 days 12:39:00,1.2835980176625656e-07,76.0,7790601.0
15450240,1651571590,0.524626956,1,1,1,1,34,3294,75,3,190,1334,4886,55,1,1474 days 20:06:19,-9.589970272051155e-08,75.0,-10427561.0
12554757,1524145611,0.0,1,0,1,1,33,847,64,1,109,1697,2443,57,0,0 days 00:00:00,-7.847693287096504e-09,64.0,-127425979.0
5642321,1661074709,0.0,1,0,0,1,49,1393,40,1,88,1297,3079,27,0,1584 days 19:51:38,7.303049641063143e-09,0.0,136929098.0
15450240,1655566704,0.574095148,1,1,0,0,118,2591,75,1,142,1374,4652,26,0,1521 days 01:51:33,-1.815539383134184e-07,0.0,-5508005.0
5537542,1536504300,0.0,1,0,0,0,61,1360,46,1,93,1362,2138,26,0,143 days 00:58:09,-8.398956903305934e-09,0.0,-119062404.0
5479966,1528040047,0.0,1,0,0,1,36,1659,39,1,68,1263,1828,0,0,45 days 01:47:16,-1.1814391653935677e-07,0.0,-8464253.0
5914755,1526076331,0.0,1,0,0,0,65,1494,39,2,60,2127,2982,60,0,22 days 08:18:40,-5.0923860680465e-07,0.0,-1963716.0
5805193,1524145611,0.0,1,0,0,0,60,1032,75,2,42,1519,2533,28,0,0 days 00:00:00,-5.179414933289136e-07,0.0,-1930720.0
15450240,1656540300,0.512938771,1,1,1,1,92,3068,60,1,283,1558,5595,57,1,1532 days 08:18:09,7.553173073279397e-09,60.0,132394689.0
6051833,1656137044,0.0,1,1,0,1,45,1694,2,2,122,1390,1947,28,1,1527 days 16:17:13,-2.4798143115043542e-06,0.0,-403256.0
9706409,1654844646,0.0,1,0,0,1,30,899,67,1,53,1314,1772,55,1,1512 days 17:17:15,-7.737554530415553e-07,0.0,-1292398.0
15450240,1635661319,0.589317073,1,1,1,0,96,1622,58,1,70,1513,4746,56,1,1290 days 16:35:08,-5.212860105027663e-08,58.0,-19183327.0
15450240,1645747954,0.44835053,1,1,1,1,70,1462,74,1,84,1567,921,52,1,1407 days 10:25:43,9.914109115676339e-08,74.0,10086635.0
7135002,1525898443,0.040673286,0,0,0,1,35,889,48,3,107,1196,984,25,0,20 days 06:53:52,-8.343797080657258e-09,0.0,-119849511.0
15450240,1661999151,0.0,0,0,1,1,40,1403,40,1,118,2346,4528,51,0,1595 days 12:39:00,7.347500352459592e-09,40.0,136100708.0
5468684,1524145611,0.0,1,0,0,1,96,2902,35,2,82,1060,2426,0,0,0 days 00:00:00,-7.254075593561109e-09,0.0,-137853540.0
6219194,1661999151,0.466897922,1,0,0,1,53,966,42,3,111,2616,6147,24,0,1595 days 12:39:00,7.254075593561109e-09,0.0,137853540.0
5468684,1525641602,0.0,0,0,0,1,39,1092,59,2,78,1242,921,25,0,17 days 07:33:11,-7.333660712836662e-09,0.0,-136357549.0
14540360,1524145611,0.451453298,1,1,0,1,64,3729,43,1,155,1100,3084,31,1,0 days 00:00:00,-6.684532193041268e-07,0.0,-1495991.0
6105418,1524145611,0.024571342,0,0,0,1,44,1516,70,2,45,1654,2340,27,0,0 days 00:00:00,0.0,0.0,0.0
14150284,1660608330,0.0,1,1,1,1,74,1587,51,3,91,1069,5155,27,0,1579 days 10:18:39,7.3280087582015725e-09,51.0,136462719.0
6504968,1529380783,0.0,0,0,0,1,47,1694,53,3,109,2176,2486,32,0,60 days 14:12:52,-7.620351236162329e-09,0.0,-131227547.0
15450240,1650437329,0.524275538,1,1,1,1,122,3850,36,1,104,2942,6629,55,1,1461 days 17:01:58,8.260602446066816e-09,36.0,121056546.0
6807938,1524145611,0.0,1,0,0,0,38,1506,30,2,83,1683,3335,26,0,0 days 00:00:00,-7.918175600398436e-09,0.0,-126291718.0
15450240,1660289647,0.461421899,1,1,1,1,99,1726,71,1,88,1341,4822,54,1,1575 days 17:47:16,7.345162001808144e-09,71.0,136144036.0
5468684,1524145611,0.0,1,0,0,1,121,1728,56,1,74,1681,2937,0,0,0 days 00:00:00,-7.345162001808144e-09,0.0,-136144036.0
9904626,1661999151,0.013163608,0,0,0,1,48,1464,58,1,105,1255,2103,0,0,1595 days 12:39:00,7.254075593561109e-09,0.0,137853540.0
6413564,1526103602,0.0,1,0,0,1,112,1762,72,3,86,1681,2481,0,0,22 days 15:53:11,-7.358592738015283e-09,0.0,-135895549.0
6330391,1524145611,0.0,1,0,0,1,31,1669,77,2,97,1523,3482,26,0,0 days 00:00:00,-5.107275773994875e-07,0.0,-1957991.0
15450240,1661999151,0.577301346,1,1,1,1,111,1151,68,1,46,1312,5863,54,1,1595 days 12:39:00,7.254075593561109e-09,68.0,137853540.0
15450240,1651738974,0.509543289,1,1,1,1,64,1486,48,1,158,2133,4415,54,1,1476 days 18:36:03,-9.74642055395341e-08,48.0,-10260177.0
15450240,1643019902,0.0,1,1,1,1,57,1001,78,1,65,1329,2266,53,1,1375 days 20:38:11,-1.1469110474142203e-07,78.0,-8719072.0
15450240,1654295714,0.546537498,1,1,1,1,118,1711,52,3,122,3197,4087,52,1,1506 days 08:48:23,8.868540908628132e-08,52.0,11275812.0
15450240,1654104655,0.455799686,1,1,0,1,80,2432,81,3,110,1264,2871,25,0,1504 days 03:44:04,-5.23398531343721e-06,0.0,-191059.0
15450240,1653989363,0.0,1,0,0,1,60,2780,80,1,85,1647,5722,50,0,1502 days 19:42:32,-8.67362869930264e-06,0.0,-115292.0
15450240,1529330561,0.0,1,1,1,1,124,3850,56,1,120,1577,4583,54,1,60 days 00:15:50,-8.021896440172752e-09,56.0,-124658802.0
5881222,1524145611,0.559749111,1,1,1,1,71,1115,54,1,101,2683,6284,57,1,0 days 00:00:00,-1.9286589070289973e-07,54.0,-5184950.0
15450240,1647145390,0.570473781,1,1,1,1,38,1666,55,3,272,1475,3876,55,1,1423 days 14:36:19,8.130095908546307e-09,55.0,122999779.0
15450240,1640654991,0.494693532,1,1,1,1,53,1228,60,2,105,1543,2559,29,1,1348 days 11:43:00,-1.5407373260103114e-07,60.0,-6490399.0
6284595,1528868397,0.0,0,0,0,1,37,2478,44,2,106,1113,3456,23,0,54 days 15:53:06,-8.945616502100421e-09,0.0,-111786594.0
6443531,1530605304,0.0,1,0,0,1,87,1584,63,1,69,1473,2833,57,1,74 days 18:21:33,5.757360641646329e-07,0.0,1736907.0
5728647,1524145611,0.0,0,0,0,1,38,1356,37,2,73,1506,1677,0,0,0 days 00:00:00,-1.5480611849510494e-07,0.0,-6459693.0
6380791,1526832778,0.028874877,1,0,0,0,50,1799,43,2,69,1678,2382,0,0,31 days 02:26:07,3.7213913389082257e-07,0.0,2687167.0
6041468,1524145611,0.0,1,0,0,1,42,1424,65,2,32,1620,3597,27,0,0 days 00:00:00,-3.7213913389082257e-07,0.0,-2687167.0
15150516,1657495203,0.479622725,1,1,1,1,102,2528,75,1,76,1560,6238,27,1,1543 days 09:33:12,7.499085561506631e-09,75.0,133349592.0
14738780,1638615776,0.459137584,1,1,1,1,47,1119,71,1,79,2741,5361,61,1,1324 days 21:16:05,-5.296770924244683e-08,71.0,-18879427.0
5468684,1524145611,0.0,1,0,0,1,41,1662,75,1,97,2043,3725,26,0,0 days 00:00:00,-8.735900747587811e-09,0.0,-114470165.0
15450240,1661028112,0.469034757,1,1,1,1,189,2500,69,1,74,2574,5386,64,1,1584 days 06:55:01,7.305535716358661e-09,69.0,136882501.0
15450240,1655947837,0.490262722,1,1,1,1,103,1522,72,2,259,1804,5566,56,1,1525 days 11:43:46,-1.968397380063087e-07,72.0,-5080275.0
6192065,1525731619,0.0,1,0,0,1,72,1704,43,2,30,1443,3426,26,0,18 days 08:33:28,-7.679534971596241e-09,0.0,-130216218.0
5655599,1654002914,0.57191801,1,1,0,1,56,3744,35,1,118,1688,2446,57,1,1502 days 23:28:23,7.795976488738186e-09,0.0,128271295.0
5909533,1529475581,0.0,1,0,0,0,74,1832,61,2,75,1592,3136,0,0,61 days 16:32:50,-8.030365510196866e-09,0.0,-124527333.0
15450240,1661999151,0.485852592,1,1,1,1,82,1849,26,1,33,1113,2686,55,1,1595 days 12:39:00,7.545827508268906e-09,26.0,132523570.0
5515906,1524145611,0.0,1,0,0,1,53,854,70,1,88,1386,1852,22,0,0 days 00:00:00,-7.254075593561109e-09,0.0,-137853540.0
15098655,1654906562,0.448946129,1,1,1,1,41,895,65,1,68,2927,4098,60,1,1513 days 10:29:11,7.64754303446447e-09,65.0,130760951.0
15450240,1651887077,0.486446934,1,1,1,1,48,2779,71,1,79,1556,4384,59,1,1478 days 11:44:26,-3.311823042671184e-07,71.0,-3019485.0
15450240,1524145611,0.0,1,1,0,1,39,770,68,2,30,1084,2899,57,1,0 days 00:00:00,-7.828311599304802e-09,0.0,-127741466.0
5989659,1524145611,0.001945535,1,0,0,1,71,1538,63,2,118,1684,2122,25,0,0 days 00:00:00,0.0,0.0,0.0
15450240,1638373607,0.49450098,1,1,1,1,117,2444,32,1,64,2564,2466,54,1,1322 days 01:59:56,8.754421289155769e-09,32.0,114227996.0
5468684,1524145611,0.0,1,0,0,0,32,1283,73,2,70,1363,1302,24,0,0 days 00:00:00,-8.754421289155769e-09,0.0,-114227996.0
5610955,1524145611,0.0,0,0,0,1,49,1434,75,2,101,1467,2013,24,0,0 days 00:00:00,0.0,0.0,0.0
5968352,1525092156,0.013079781,1,0,0,1,34,1000,83,2,91,1777,2919,24,0,10 days 22:55:45,1.0564738073731306e-06,0.0,946545.0
6335343,1524145611,0.0,1,0,0,0,59,1699,30,2,59,1588,2511,24,0,0 days 00:00:00,-1.0564738073731306e-06,0.0,-946545.0
6048938,1524145611,0.0,1,0,0,1,30,844,57,2,82,1596,2950,26,0,0 days 00:00:00,0.0,0.0,0.0
10693303,1524145611,0.0,0,0,0,1,66,1410,76,1,73,1405,2925,27,0,0 days 00:00:00,0.0,0.0,0.0
5570722,1655722011,0.49319835,1,1,1,1,71,3850,78,1,42,1431,3952,54,1,1522 days 21:00:00,7.600147138848608e-09,78.0,131576400.0
5780896,1524174493,0.0,1,0,0,1,35,1489,10,1,64,1438,2303,0,0,0 days 08:01:22,-7.601815794046376e-09,0.0,-131547518.0
15450240,1636691911,0.457071886,1,1,1,1,117,3045,53,1,185,1306,5028,55,1,1302 days 14:51:40,8.88751286489706e-09,53.0,112517418.0
14639327,1635703806,0.568038245,1,1,1,1,104,1103,64,1,97,2467,4321,52,1,1291 days 04:23:15,-1.0120381943214535e-06,64.0,-988105.0
5468684,1545996919,0.499152124,1,1,0,1,46,1685,37,1,63,2128,1956,28,1,252 days 21:48:28,-1.1147416139855573e-08,0.0,-89706887.0
15450240,1656534117,0.490951216,1,1,1,1,51,3221,62,2,99,1584,5277,29,1,1532 days 06:35:06,9.046728323980132e-09,62.0,110537198.0
5531701,1524145611,0.0,1,0,0,0,43,1568,77,1,94,1175,1185,50,0,0 days 00:00:00,-7.553525832522047e-09,0.0,-132388506.0
6287559,1524145611,0.0,1,0,0,1,41,1625,44,1,38,1698,2171,54,0,0 days 00:00:00,0.0,0.0,0.0
5931197,1524145611,0.0,1,0,0,1,58,3850,40,3,78,1325,3008,0,0,0 days 00:00:00,0.0,0.0,0.0
6290808,1530255705,0.0,1,0,1,1,35,1189,68,2,69,1370,5556,0,0,70 days 17:14:54,1.6366360321134178e-07,68.0,6110094.0
15450240,1661999151,0.531374596,1,1,1,1,119,2796,73,1,242,1075,1772,51,1,1595 days 12:39:00,7.59051042281071e-09,73.0,131743446.0
15278710,1527340476,0.0,1,0,1,1,37,1585,45,1,92,1552,2166,27,1,36 days 23:27:45,-7.426183274118804e-09,45.0,-134658675.0
15450240,1653351352,0.58055268,0,1,1,1,73,1397,29,1,82,1208,4276,55,1,1495 days 10:29:01,7.935822936426535e-09,29.0,126010876.0
15450240,1648585743,0.0,1,1,0,1,44,1054,67,1,106,1383,5374,60,0,1440 days 06:42:12,-2.098367700749264e-07,0.0,-4765609.0
15450240,1661999151,0.472210254,1,0,0,1,43,1396,81,2,178,2497,3191,56,0,1595 days 12:39:00,7.45522688939306e-08,0.0,13413408.0
9000288,1660781136,0.475417933,0,0,0,1,105,1462,82,2,95,2892,4391,57,0,1581 days 10:18:45,-8.210079514620099e-07,0.0,-1218015.0
5468684,1529984297,0.0,0,0,0,0,69,1500,48,2,67,1436,1950,50,0,67 days 13:51:26,-7.645444703751594e-09,0.0,-130796839.0
5591623,1524145611,0.0,1,0,0,1,34,1456,68,2,75,1499,3803,26,0,0 days 00:00:00,-1.712714127802043e-07,0.0,-5838686.0
6446609,1524787626,0.0,1,0,1,1,56,1061,65,1,100,1539,4119,25,0,7 days 10:20:15,1.5575960063238398e-06,65.0,642015.0
15450240,1644987012,0.454033494,1,1,1,1,106,2614,48,1,95,1561,1720,52,1,1398 days 15:03:21,8.319510051407418e-09,48.0,120199386.0
15450240,1524145611,0.587182064,1,1,0,1,47,1792,59,1,50,1724,1672,0,1,0 days 00:00:00,-8.27530955222871e-09,0.0,-120841401.0
5926373,1528456072,0.0,1,0,0,1,32,602,27,3,117,1471,2317,0,0,49 days 21:21:01,2.3199374730452265e-07,0.0,4310461.0
15450240,1657476175,0.544377657,0,0,0,1,189,1761,58,1,85,1414,2118,27,0,1543 days 04:16:04,7.750730132342245e-09,0.0,129020103.0
15450240,1658335922,0.498452714,1,1,1,1,47,1881,39,2,85,1513,4283,57,1,1553 days 03:05:11,1.1631328751365227e-06,39.0,859747.0
5839145,1654995700,0.451978746,1,1,1,1,82,1000,30,2,63,1516,3205,26,1,1514 days 11:14:49,-2.993812986082961e-07,30.0,-3340222.0
15450240,1647140896,0.52679981,1,1,1,1,126,1106,66,1,73,1654,6051,54,1,1423 days 13:21:25,-1.2731062417343577e-07,66.0,-7854804.0
6151517,1524145611,0.0,1,0,0,0,69,1623,23,1,52,1137,1954,0,0,0 days 00:00:00,-8.1303929658767e-09,0.0,-122995285.0
5717498,1524145611,0.0,1,0,0,1,33,1504,71,2,96,1683,2152,27,0,0 days 00:00:00,0.0,0.0,0.0
6048830,1524145611,0.0,1,0,0,0,30,968,74,2,90,1564,1759,0,0,0 days 00:00:00,0.0,0.0,0.0
15450240,1661999151,0.0,1,1,1,1,189,1501,47,3,97,1510,4662,58,1,1595 days 12:39:00,7.254075593561109e-09,47.0,137853540.0
5852748,1524145611,0.002908352,1,0,0,1,46,838,71,1,109,1667,3423,0,0,0 days 00:00:00,-7.254075593561109e-09,0.0,-137853540.0
12125681,1524145611,0.0,0,0,0,1,71,1513,52,3,92,1656,2570,27,0,0 days 00:00:00,0.0,0.0,0.0
5559831,1647076269,0.0,1,1,0,1,57,1669,64,1,110,1239,2366,27,1,1422 days 19:24:18,8.134667269087587e-09,0.0,122930658.0
15450240,1645271857,0.570914444,1,1,1,1,189,2788,60,1,101,2413,2894,57,1,1401 days 22:10:46,-5.541971567469071e-07,60.0,-1804412.0
15450240,1657698634,0.511376819,1,1,1,1,122,1705,53,1,61,1647,5564,54,1,1545 days 18:03:43,8.047138851851934e-08,53.0,12426777.0
15450240,1628240415,0.481639565,1,1,1,1,97,1605,52,1,112,1417,4251,54,1,1204 days 19:13:24,-3.394638352033434e-08,52.0,-29458219.0
5889699,1524145611,0.009627784,1,0,0,0,40,1445,74,2,107,1231,2079,25,0,0 days 00:00:00,-9.606627435505813e-09,0.0,-104094804.0
6336260,1524145611,0.007442773,1,0,0,1,50,1129,15,1,110,1479,2103,26,0,0 days 00:00:00,0.0,0.0,0.0
13645650,1657476366,0.43523021,1,1,1,1,46,2454,77,1,71,1288,4385,53,1,1543 days 04:19:15,7.500145034054597e-09,77.0,133330755.0
15450240,1642846392,0.512857735,1,1,1,1,122,2450,77,3,294,2107,6087,55,1,1373 days 20:26:21,-6.835282140624448e-08,77.0,-14629974.0
5468684,1524145611,0.0,0,0,0,1,45,2485,58,3,94,1478,3541,26,0,0 days 00:00:00,-8.42454440127062e-09,0.0,-118700781.0
6120088,1524150682,0.0,1,0,0,1,33,863,91,1,68,1643,2836,0,0,0 days 01:24:31,0.0001971997633602,0.0,5071.0
6195371,1528853789,0.0,0,0,0,1,36,891,58,2,88,1575,3892,24,0,54 days 11:49:38,2.1262539848657493e-07,0.0,4703107.0
15450240,1637344234,0.486183272,1,1,1,1,39,1737,58,1,65,1580,3592,58,1,1310 days 04:03:43,9.217401587761944e-09,58.0,108490445.0
15450240,1643003126,0.594850964,0,1,0,1,65,1404,39,1,178,2576,5395,51,1,1375 days 15:58:35,1.7671303852414926e-07,0.0,5658892.0
10314591,1524145611,0.0,1,1,1,1,42,1351,51,1,91,1760,2212,53,0,0 days 00:00:00,-8.413435195915042e-09,51.0,-118857515.0
5857485,1524145611,0.0,0,0,0,1,43,2303,82,1,94,1325,3970,50,0,0 days 00:00:00,0.0,0.0,0.0
15450240,1661999151,0.529517852,1,1,0,1,120,2331,38,1,102,1767,2819,52,1,1595 days 12:39:00,7.254075593561109e-09,0.0,137853540.0
15108513,1647190882,0.533656569,1,1,1,1,98,1265,82,1,108,1672,5154,55,1,1424 days 03:14:31,-6.752983755224867e-08,82.0,-14808269.0
15450240,1657318688,0.43703222,1,1,1,1,111,1614,77,3,104,1445,5198,58,1,1541 days 08:31:17,9.873806824498812e-08,77.0,10127806.0
15450240,1580801041,0.0,1,0,0,1,112,1096,57,1,102,1407,2689,62,0,655 days 17:37:10,-1.3068880698853693e-08,0.0,-76517647.0
9553804,1646964696,0.409623365,1,1,1,1,30,1098,45,1,40,1549,5114,58,1,1421 days 12:24:45,1.5114038062135473e-08,45.0,66163655.0
5468684,1524145611,0.032251679,1,0,0,0,48,1664,50,2,90,1498,2592,27,0,0 days 00:00:00,-8.142057075250153e-09,0.0,-122819085.0
6661455,1524145611,0.0,1,0,0,1,44,1075,57,2,65,1649,3348,26,0,0 days 00:00:00,0.0,0.0,0.0
13141190,1524145611,0.0,1,0,0,1,33,1442,75,2,84,879,3187,27,1,0 days 00:00:00,0.0,0.0,0.0
13101696,1524145611,0.0,1,0,0,1,30,1564,49,1,37,1089,2795,60,1,0 days 00:00:00,0.0,0.0,0.0
6282213,1524145611,0.0,1,0,0,1,49,1638,82,2,54,1787,2016,0,0,0 days 00:00:00,0.0,0.0,0.0
6399785,1524145611,0.0,0,0,0,0,189,1502,47,1,80,2438,1740,29,0,0 days 00:00:00,0.0,0.0,0.0
5774059,1524892768,0.0,1,0,0,1,153,1155,64,2,109,1435,4147,26,0,8 days 15:32:37,1.3384067873284998e-06,0.0,747157.0
5787259,1524145611,0.0,1,0,1,1,160,1641,54,1,58,1394,4244,0,0,0 days 00:00:00,-1.3384067873284998e-06,54.0,-747157.0
15450240,1652080424,0.546377506,1,1,1,1,120,1558,80,1,294,1333,5637,57,1,1480 days 17:26:53,7.816480726008487e-09,80.0,127934813.0
15167858,1649537791,0.547920823,1,1,1,1,83,1717,44,3,94,969,2477,60,1,1451 days 07:09:40,-3.932930942058882e-07,44.0,-2542633.0
6551890,1658250573,0.446156732,1,0,0,1,41,1673,50,1,157,1689,2158,0,0,1552 days 03:22:42,1.147739034443878e-07,0.0,8712782.0
6007835,1573668441,0.0,1,1,1,1,35,1022,50,2,102,2132,2718,60,1,573 days 04:20:30,-1.1822828017624338e-08,50.0,-84582132.0
5738948,1524145611,0.0,1,1,0,1,41,1089,52,1,106,1289,1854,24,1,0 days 00:00:00,-2.0192707080754477e-08,0.0,-49522830.0
6088322,1528675809,0.0,1,0,0,1,49,1187,65,2,86,1479,2649,25,0,52 days 10:23:18,2.207409035984741e-07,0.0,4530198.0
5488533,1526501434,0.0,1,1,0,1,63,1613,58,1,30,1093,1425,25,1,27 days 06:23:43,-4.599022707674619e-07,0.0,-2174375.0
5768784,1524772418,0.0,1,0,0,1,30,1507,76,2,101,1474,2869,28,0,7 days 06:06:47,-5.783636472999672e-07,0.0,-1729016.0
6194143,1531384292,0.0,1,0,0,1,57,1092,59,3,82,1546,1541,22,0,83 days 18:44:41,1.5124305151610572e-07,0.0,6611874.0
15408205,1624995308,0.470558997,1,1,1,1,89,1650,69,2,94,1225,2374,58,1,1167 days 05:48:17,1.0682503435279454e-08,69.0,93611016.0
5719748,1524145611,0.0,1,0,0,1,47,1641,52,2,69,1343,2256,26,0,0 days 00:00:00,-9.915746201994042e-09,0.0,-100849697.0
13451737,1524145611,0.0,1,0,0,1,49,1127,62,1,96,1479,5222,0,0,0 days 00:00:00,0.0,0.0,0.0
5692115,1530253598,0.0,0,0,0,1,44,1608,40,3,101,1597,3293,0,0,70 days 16:39:47,1.637200603079214e-07,0.0,6107987.0
15450240,1661999151,0.482266132,1,0,1,0,44,2747,88,3,82,2548,5902,57,0,1595 days 12:39:00,7.590389028159455e-09,88.0,131745553.0
5637550,1532111936,0.0,0,0,0,1,114,1671,79,2,105,2842,5872,25,0,92 days 04:52:05,-7.698987155895212e-09,0.0,-129887215.0
5658516,1524145611,0.0,1,0,0,1,41,1636,27,2,65,1686,3873,30,0,0 days 00:00:00,-1.2552839609230104e-07,0.0,-7966325.0
15450240,1661999151,0.0,1,1,1,1,70,1065,55,1,104,1548,3624,27,0,1595 days 12:39:00,7.254075593561109e-09,55.0,137853540.0
6141880,1524145611,0.0,0,0,0,1,36,979,70,2,59,1415,1439,0,0,0 days 00:00:00,-7.254075593561109e-09,0.0,-137853540.0
15450240,1658064328,0.43272199,1,1,1,1,161,2096,80,1,117,1754,6162,47,1,1549 days 23:38:37,7.467216102436227e-09,80.0,133918717.0
14902169,1524145611,0.461787525,1,1,1,1,57,1095,50,3,70,1324,4187,57,1,0 days 00:00:00,-7.467216102436227e-09,50.0,-133918717.0
6188861,1593020360,0.0,1,0,1,1,66,862,29,1,92,1442,2856,25,1,797 days 03:52:29,1.4519109173087513e-08,29.0,68874749.0
5468684,1529279513,0.0,0,0,0,1,41,774,89,2,85,1675,3762,0,0,59 days 10:05:02,-1.5688527013141197e-08,0.0,-63740847.0
14872616,1638450297,0.456885132,1,1,1,1,48,1585,26,1,62,1477,2815,63,1,1322 days 23:18:06,9.159959866185445e-09,26.0,109170784.0
6039787,1524145611,0.015267383,1,0,0,1,124,1260,53,2,93,1248,1229,0,0,0 days 00:00:00,-8.748547719207242e-09,0.0,-114304686.0
15450240,1661999151,0.457181999,1,1,1,1,41,1618,75,1,83,1611,4664,57,1,1595 days 12:39:00,7.254075593561109e-09,75.0,137853540.0
14623936,1657771787,0.492901591,1,1,1,1,51,1619,78,3,109,1420,4137,58,1,1546 days 14:22:56,-2.3655403225272297e-07,78.0,-4227364.0
15450240,1652587881,0.020180648,1,1,1,1,124,2602,79,1,41,3003,2485,54,1,1486 days 14:24:30,-1.9290473245463946e-07,79.0,-5183906.0
5839360,1526953758,0.0,0,0,0,1,35,1466,78,1,91,1524,2417,50,0,32 days 12:02:27,-7.959620970172252e-09,0.0,-125634123.0
6313950,1524145611,0.000244573,0,0,0,1,45,1594,48,3,78,1590,2064,0,0,0 days 00:00:00,-3.56106713786707e-07,0.0,-2808147.0
15450240,1660121299,0.020702312,1,0,1,1,73,1450,56,1,107,1607,3572,26,1,1573 days 19:01:28,7.354255857856001e-09,56.0,135975688.0
15450240,1659104234,0.5119726,1,0,0,0,103,1383,72,2,112,1680,5112,0,0,1562 days 00:30:23,-9.832213280370478e-07,0.0,-1017065.0
5787602,1524145611,0.0,1,0,1,1,63,883,45,2,92,1311,1858,24,0,0 days 00:00:00,-7.409678446407978e-09,45.0,-134958623.0
15450240,1661999151,0.494934785,1,1,1,1,70,2522,19,3,113,1744,5044,58,1,1595 days 12:39:00,7.254075593561109e-09,19.0,137853540.0
8171589,1565961591,0.0,1,1,1,1,63,1306,92,2,82,1648,2661,52,1,483 days 23:33:00,-1.0412592739757236e-08,92.0,-96037560.0
15141611,1660131669,0.436480809,1,1,1,1,78,1153,61,1,66,1377,1400,54,0,1573 days 21:54:18,1.0619084333773197e-08,61.0,94170078.0
14132957,1650232020,0.44834256,1,1,1,1,118,1933,72,1,47,1538,2185,56,1,1459 days 08:00:09,-1.0101368240429534e-07,72.0,-9899649.0
5588707,1529783719,0.0,0,0,0,1,35,1485,45,2,66,1732,3113,0,0,65 days 06:08:28,-8.302317190841904e-09,0.0,-120448301.0
15450240,1633171413,0.479728742,1,1,1,1,170,2671,52,1,168,2723,5304,54,1,1261 days 20:56:42,9.672331022297487e-09,52.0,103387694.0
15450240,1657786824,0.0,0,1,1,1,109,947,69,1,105,1256,5503,59,1,1546 days 18:33:33,4.06249564551248e-08,69.0,24615411.0
15450240,1586830814,0.521309438,1,1,0,1,38,1573,62,1,86,1257,2497,53,1,725 days 12:33:23,-1.4093238895479044e-08,0.0,-70956010.0
15450240,1661999151,0.047070104,1,0,0,0,70,1524,28,1,85,1340,3959,30,0,1595 days 12:39:00,1.3303473775134869e-08,0.0,75168337.0
5910392,1646830861,0.0,1,1,0,1,63,1265,46,1,100,1597,3491,58,1,1419 days 23:14:10,-6.592700957062398e-08,0.0,-15168290.0
15450240,1643845427,0.602997412,1,1,1,1,41,2797,78,1,114,2960,3895,57,1,1385 days 09:56:56,-3.349596742048225e-07,78.0,-2985434.0
15450240,1650525747,0.0,1,0,0,1,38,1632,62,1,87,1505,3319,29,1,1462 days 17:35:36,1.4969342785974326e-07,0.0,6680320.0
5611524,1524145611,0.0,1,0,0,0,91,1504,58,1,54,1330,3156,29,0,0 days 00:00:00,-7.912635890817525e-09,0.0,-126380136.0
14883148,1524145611,0.0,1,0,0,0,110,968,59,1,66,1484,1321,55,0,0 days 00:00:00,0.0,0.0,0.0
